,Component,Waiting,Interpolation,Sending
3839400,0.228,0.066,0.002,0.000

3842100,0.225,0.040,0.001,0.000

3844800,0.474,0.046,0.005,0.000

3847500,0.228,0.000,0.002,0.000

3850200,0.233,0.065,0.002,0.000

3852900,0.231,0.038,0.002,0.000

3855600,0.404,0.033,0.002,0.000

3858300,0.230,0.000,0.001,0.000

3861000,0.236,0.070,0.002,0.000

3863700,0.228,0.028,0.002,0.000

3866400,0.470,0.045,0.001,0.000

3869100,0.227,0.000,0.002,0.000

3871800,0.230,0.066,0.002,0.000

3874500,0.226,0.044,0.002,0.000

3877200,0.400,0.042,0.002,0.000

3879900,0.226,0.000,0.001,0.000

3882600,0.226,0.070,0.001,0.000

3885300,0.231,0.042,0.005,0.000

3888000,0.471,0.038,0.001,0.000

3890700,0.224,0.000,0.002,0.000

3893400,0.229,0.072,0.002,0.000

3896100,0.225,0.043,0.001,0.000

3898800,0.399,0.044,0.002,0.000

3901500,0.225,0.000,0.002,0.000

3904200,0.228,0.075,0.002,0.000

3906900,0.226,0.041,0.002,0.000

3909600,0.508,0.049,0.001,0.000

3912300,0.280,0.000,0.082,0.000

3915000,0.238,0.097,0.002,0.000

3917700,0.231,0.033,0.002,0.000

3920400,0.401,0.042,0.002,0.000

3923100,0.227,0.000,0.002,0.000

3925800,0.230,0.071,0.008,0.000

3928500,0.227,0.036,0.002,0.000

3931200,0.463,0.043,0.001,0.000

3933900,0.231,0.000,0.095,0.000

3936600,0.235,0.003,0.002,0.000

3939300,0.234,0.061,0.002,0.000

3942000,0.405,0.037,0.002,0.000

3944700,0.227,0.000,0.002,0.000

3947400,0.232,0.071,0.002,0.000

3950100,0.230,0.048,0.002,0.000

3952800,0.537,0.047,0.001,0.000

3955500,0.226,0.000,0.003,0.000

3958200,0.230,0.070,0.002,0.000

3960900,0.226,0.041,0.001,0.000

3963600,0.401,0.043,0.001,0.000

3966300,0.226,0.000,0.002,0.000

3969000,0.230,0.072,0.002,0.000

3971700,0.226,0.039,0.002,0.000

3974400,0.543,0.048,0.001,0.000

3977100,0.227,0.000,0.006,0.000

3979800,0.228,0.071,0.002,0.000

3982500,0.225,0.048,0.002,0.000

3985200,0.400,0.051,0.001,0.000

3987900,0.225,0.000,0.001,0.000

3990600,0.231,0.074,0.001,0.000

3993300,0.227,0.046,0.002,0.000

3996000,0.464,0.045,0.001,0.000

3998700,0.224,0.000,0.002,0.000

4001400,0.231,0.077,0.002,0.000

4004100,0.227,0.039,0.004,0.000

4006800,0.400,0.045,0.001,0.000

4009500,0.225,0.000,0.002,0.000

4012200,0.232,0.071,0.002,0.000

4014900,0.226,0.042,0.005,0.000

4017600,0.462,0.044,0.001,0.000

4020300,0.225,0.000,0.002,0.000

4023000,0.231,0.075,0.001,0.000

4025700,0.238,0.042,0.002,0.000

4028400,0.408,0.036,0.002,0.000

4031100,0.232,0.000,0.006,0.000

4033800,0.233,0.064,0.001,0.000

4036500,0.229,0.047,0.002,0.000

4039200,0.526,0.046,0.001,0.000

4041900,0.226,0.000,0.002,0.000

4044600,0.230,0.075,0.002,0.000

4047300,0.225,0.044,0.002,0.000

4050000,0.400,0.051,0.005,0.000

4052700,0.225,0.000,0.002,0.000

4055400,0.229,0.082,0.002,0.000

4058100,0.226,0.050,0.002,0.000

4060800,0.464,0.053,0.001,0.000

4063500,0.228,0.000,0.002,0.000

4066200,0.229,0.076,0.002,0.000

4068900,0.227,0.055,0.026,0.000

4071600,0.402,0.030,0.001,0.000

4074300,0.228,0.000,0.002,0.000

4077000,0.228,0.075,0.002,0.000

4079700,0.237,0.045,0.006,0.000

4082400,0.462,0.040,0.001,0.000

4085100,0.225,0.000,0.005,0.000

4087800,0.235,0.104,0.002,0.000

4090500,0.228,0.045,0.002,0.000

4093200,0.404,0.048,0.001,0.000

4095900,0.225,0.000,0.001,0.000

4098600,0.227,0.079,0.002,0.000

4101300,0.225,0.056,0.002,0.000

4104000,0.461,0.049,0.001,0.000

4106700,0.225,0.000,0.002,0.000

4109400,0.232,0.079,0.002,0.000

4112100,0.248,0.043,0.002,0.000

4114800,0.405,0.028,0.007,0.000

4117500,0.229,0.000,0.002,0.000

4120200,0.231,0.075,0.002,0.000

4122900,0.226,0.050,0.002,0.000

4125600,0.546,0.056,0.001,0.000

4128300,0.229,0.000,0.002,0.000

4131000,0.228,0.073,0.002,0.000

4133700,0.226,0.051,0.002,0.000

4136400,0.398,0.055,0.002,0.000

4139100,0.227,0.000,0.002,0.000

4141800,0.239,0.082,0.006,0.000

4144500,0.227,0.033,0.002,0.000

4147200,0.467,0.054,0.001,0.000

4149900,0.228,0.000,0.002,0.000

4152600,0.229,0.074,0.001,0.000

4155300,0.228,0.052,0.002,0.000

4158000,0.490,0.053,0.096,0.000

4160700,0.264,0.000,0.002,0.000

4163400,0.230,0.048,0.002,0.000

4166100,0.227,0.062,0.001,0.000

4168800,0.507,0.053,0.001,0.000

4171500,0.226,0.000,0.002,0.000

4174200,0.230,0.074,0.001,0.000

4176900,0.228,0.048,0.002,0.000

4179600,0.401,0.049,0.002,0.000

4182300,0.226,0.000,0.004,0.000

4185000,0.228,0.076,0.003,0.000

4187700,0.225,0.047,0.001,0.000

4190400,0.513,0.052,0.001,0.000

4193100,0.224,0.000,0.002,0.000

4195800,0.231,0.094,0.002,0.000

4198500,0.230,0.056,0.005,0.000

4201200,0.405,0.047,0.002,0.000

4203900,0.234,0.000,0.001,0.000

4206600,0.240,0.068,0.002,0.000

4209300,0.226,0.050,0.002,0.000

4212000,0.462,0.054,0.001,0.000

4214700,0.229,0.000,0.002,0.000

4217400,0.228,0.077,0.002,0.000

4220100,0.229,0.051,0.005,0.000

4222800,0.402,0.047,0.005,0.000

4225500,0.231,0.000,0.001,0.000

4228200,0.234,0.073,0.002,0.000

4230900,0.250,0.046,0.003,0.000

4233600,0.464,0.025,0.001,0.000

4236300,0.227,0.000,0.002,0.000

4239000,0.231,0.076,0.002,0.000

4241700,0.225,0.043,0.002,0.000

4244400,0.393,0.053,0.002,0.000

4247100,0.224,0.000,0.005,0.000

4249800,0.229,0.074,0.002,0.000

4252500,0.240,0.049,0.105,0.000

4255200,0.571,0.055,0.001,0.000

4257900,0.223,0.000,0.002,0.000

4260600,0.232,0.088,0.001,0.000

4263300,0.228,0.044,0.001,0.000

4266000,0.398,0.050,0.001,0.000

4268700,0.223,0.000,0.002,0.000

4271400,0.226,0.077,0.002,0.000

4274100,0.225,0.052,0.002,0.000

4276800,0.521,0.050,0.001,0.000

4279500,0.222,0.000,0.002,0.000

4282200,0.231,0.083,0.002,0.000

4284900,0.229,0.048,0.002,0.000

4287600,0.406,0.048,0.002,0.000

4290300,0.229,0.000,0.002,0.000

4293000,0.231,0.074,0.004,0.000

4295700,0.228,0.042,0.002,0.000

4298400,0.464,0.047,0.001,0.000

4301100,0.224,0.000,0.008,0.000

4303800,0.226,0.074,0.002,0.000

4306500,0.224,0.053,0.001,0.000

4309200,0.393,0.054,0.001,0.000

4311900,0.224,0.000,0.001,0.000

4314600,0.228,0.080,0.001,0.000

4317300,0.225,0.051,0.001,0.000

4320000,0.538,0.054,0.001,0.000

4322700,0.224,0.000,0.002,0.000

4325400,0.230,0.082,0.002,0.000

4328100,0.224,0.048,0.002,0.000

4330800,0.398,0.051,0.002,0.000

4333500,0.227,0.000,0.002,0.000

4336200,0.229,0.078,0.002,0.000

4338900,0.224,0.047,0.002,0.000

4341600,0.473,0.054,0.001,0.000

4344300,0.225,0.000,0.002,0.000

4347000,0.226,0.088,0.002,0.000

4349700,0.226,0.057,0.002,0.000

4352400,0.406,0.053,0.001,0.000

4355100,0.229,0.000,0.001,0.000

4357800,0.227,0.076,0.001,0.000

4360500,0.223,0.057,0.002,0.000

4363200,0.558,0.062,0.001,0.000

4365900,0.226,0.000,0.002,0.000

4368600,0.233,0.079,0.002,0.000

4371300,0.232,0.046,0.002,0.000

4374000,0.413,0.044,0.002,0.000

4376700,0.232,0.000,0.002,0.000

4379400,0.232,0.074,0.001,0.000

4382100,0.229,0.045,0.002,0.000

4384800,0.482,0.051,0.001,0.000

4387500,0.230,0.000,0.002,0.000

4390200,0.238,0.076,0.002,0.000

4392900,0.378,0.046,0.001,0.000

4395600,0.395,0.000,0.002,0.000

4398300,0.225,0.000,0.002,0.000

4401000,0.399,0.081,0.015,0.000

4403700,0.224,0.070,0.001,0.000

4406400,0.527,0.057,0.005,0.000

4409100,0.223,0.000,0.002,0.000

4411800,0.227,0.087,0.002,0.000

4414500,0.224,0.053,0.002,0.000

4417200,0.398,0.052,0.002,0.000

4419900,0.252,0.000,0.002,0.000

4422600,0.381,0.163,0.002,0.000

4425300,0.243,0.052,0.005,0.000

4428000,0.477,0.032,0.001,0.000

4430700,0.223,0.000,0.002,0.000

4433400,0.233,0.082,0.002,0.000

4436100,0.227,0.063,0.002,0.000

4438800,0.403,0.047,0.001,0.000

4441500,0.225,0.000,0.001,0.000

4444200,0.229,0.081,0.002,0.000

4446900,0.225,0.044,0.002,0.000

4449600,0.458,0.052,0.001,0.000

4452300,0.224,0.000,0.001,0.000

4455000,0.231,0.079,0.001,0.000

4457700,0.230,0.048,0.002,0.000

4460400,0.405,0.046,0.001,0.000

4463100,0.230,0.000,0.001,0.000

4465800,0.232,0.074,0.002,0.000

4468500,0.230,0.045,0.002,0.000

4471200,0.523,0.049,0.001,0.000

4473900,0.227,0.000,0.002,0.000

4476600,0.228,0.079,0.002,0.000

4479300,0.226,0.045,0.001,0.000

4482000,0.402,0.081,0.009,0.000

4484700,0.227,0.000,0.002,0.000

4487400,0.228,0.073,0.002,0.000

4490100,0.226,0.049,0.002,0.000

4492800,0.479,0.050,0.001,0.000

4495500,0.227,0.000,0.005,0.000

4498200,0.229,0.073,0.002,0.000

4500900,0.227,0.047,0.002,0.000

4503600,0.402,0.054,0.001,0.000

4506300,0.224,0.000,0.002,0.000

4509000,0.230,0.077,0.003,0.000

4511700,0.225,0.044,0.001,0.000

4514400,0.470,0.048,0.002,0.000

4517100,0.224,0.000,0.002,0.000

4519800,0.229,0.082,0.002,0.000

4522500,0.227,0.047,0.002,0.000

4525200,0.403,0.048,0.002,0.000

4527900,0.224,0.000,0.002,0.000

4530600,0.226,0.081,0.002,0.000

4533300,0.225,0.048,0.002,0.000

4536000,0.508,0.052,0.001,0.000

4538700,0.224,0.000,0.005,0.000

4541400,0.232,0.077,0.002,0.000

4544100,0.229,0.045,0.002,0.000

4546800,0.403,0.044,0.002,0.000

4549500,0.229,0.000,0.004,0.000

4552200,0.230,0.072,0.001,0.000

4554900,0.226,0.046,0.002,0.000

4557600,0.466,0.052,0.001,0.000

4560300,0.227,0.000,0.002,0.000

4563000,0.228,0.071,0.002,0.000

4565700,0.229,0.057,0.002,0.000

4568400,0.402,0.053,0.002,0.000

4571100,0.226,0.000,0.002,0.000

4573800,0.229,0.078,0.002,0.000

4576500,0.226,0.051,0.002,0.000

4579200,0.570,0.047,0.001,0.000

4581900,0.228,0.000,0.005,0.000

4584600,0.231,0.076,0.002,0.000

4587300,0.228,0.043,0.002,0.000

4590000,0.397,0.049,0.054,0.000

4592700,0.224,0.000,0.002,0.000

4595400,0.237,0.076,0.002,0.000

4598100,0.226,0.042,0.006,0.000

4600800,0.460,0.052,0.005,0.000

4603500,0.225,0.000,0.002,0.000

4606200,0.228,0.080,0.071,0.000

4608900,0.226,0.000,0.002,0.000

4611600,0.397,0.073,0.001,0.000

4614300,0.225,0.000,0.002,0.000

4617000,0.232,0.078,0.002,0.000

4619700,0.225,0.048,0.002,0.000

4622400,0.537,0.072,0.001,0.000

4625100,0.229,0.000,0.005,0.000

4627800,0.234,0.075,0.002,0.000

4630500,0.233,0.047,0.002,0.000

4633200,0.409,0.048,0.002,0.000

4635900,0.228,0.000,0.002,0.000

4638600,0.231,0.075,0.002,0.000

4641300,0.227,0.046,0.099,0.000

4644000,0.572,0.039,0.001,0.000

4646700,0.225,0.000,0.001,0.000

4649400,0.228,0.080,0.002,0.000

4652100,0.227,0.051,0.002,0.000

4654800,0.405,0.050,0.001,0.000

4657500,0.224,0.000,0.001,0.000

4660200,0.227,0.080,0.002,0.000

4662900,0.232,0.049,0.002,0.000

4665600,0.469,0.050,0.001,0.000

4668300,0.225,0.000,0.002,0.000

4671000,0.226,0.078,0.003,0.000

4673700,0.224,0.048,0.002,0.000

4676400,0.408,0.053,0.002,0.000

4679100,0.223,0.000,0.002,0.000

4681800,0.227,0.092,0.005,0.000

4684500,0.222,0.051,0.003,0.000

4687200,0.544,0.052,0.001,0.000

4689900,0.222,0.000,0.001,0.000

4692600,0.224,0.094,0.002,0.000

4695300,0.223,0.052,0.002,0.000

4698000,0.398,0.052,0.002,0.000

4700700,0.225,0.000,0.002,0.000

4703400,0.225,0.076,0.002,0.000

4706100,0.222,0.051,0.001,0.000

4708800,0.462,0.051,0.001,0.000

4711500,0.228,0.000,0.001,0.000

4714200,0.230,0.074,0.005,0.000

4716900,0.229,0.046,0.002,0.000

4719600,0.404,0.047,0.002,0.000

4722300,0.229,0.000,0.002,0.000

4725000,0.229,0.074,0.002,0.000

4727700,0.226,0.047,0.003,0.000

4730400,0.471,0.050,0.001,0.000

4733100,0.224,0.000,0.002,0.000

4735800,0.226,0.077,0.002,0.000

4738500,0.226,0.050,0.041,0.000

4741200,0.398,0.009,0.002,0.000

4743900,0.222,0.000,0.002,0.000

4746600,0.226,0.084,0.001,0.000

4749300,0.224,0.047,0.002,0.000

4752000,0.523,0.055,0.001,0.000

4754700,0.228,0.000,0.002,0.000

4757400,0.227,0.073,0.002,0.000

4760100,0.223,0.052,0.005,0.000

4762800,0.398,0.054,0.002,0.000

4765500,0.225,0.000,0.002,0.000

4768200,0.226,0.079,0.002,0.000

4770900,0.224,0.061,0.002,0.000

4773600,0.468,0.049,0.005,0.000

4776300,0.223,0.000,0.002,0.000

4779000,0.233,0.083,0.003,0.000

4781700,0.224,0.040,0.002,0.000

4784400,0.398,0.053,0.002,0.000

4787100,0.223,0.000,0.002,0.000

4789800,0.226,0.078,0.002,0.000

4792500,0.224,0.051,0.002,0.000

4795200,0.499,0.052,0.001,0.000

4797900,0.229,0.000,0.002,0.000

4800600,0.234,0.074,0.009,0.000

4803300,0.232,0.041,0.002,0.000

4806000,0.404,0.042,0.002,0.000

4808700,0.229,0.000,0.005,0.000

4811400,0.231,0.074,0.002,0.000

4814100,0.227,0.043,0.002,0.000

4816800,0.466,0.051,0.001,0.000

4819500,0.226,0.000,0.001,0.000

4822200,0.231,0.074,0.002,0.000

4824900,0.225,0.048,0.002,0.000

4827600,0.398,0.055,0.002,0.000

4830300,0.223,0.000,0.002,0.000

4833000,0.226,0.089,0.002,0.000

4835700,0.226,0.057,0.002,0.000

4838400,0.509,0.056,0.001,0.000

4841100,0.221,0.000,0.002,0.000

4843800,0.230,0.092,0.002,0.000

4846500,0.223,0.055,0.002,0.000

4849200,0.399,0.062,0.002,0.000

4851900,0.222,0.000,0.002,0.000

4854600,0.227,0.084,0.002,0.000

4857300,0.226,0.055,0.002,0.000

4860000,0.457,0.054,0.001,0.000

4862700,0.223,0.000,0.002,0.000

4865400,0.226,0.086,0.002,0.000

4868100,0.228,0.054,0.002,0.000

4870800,0.400,0.055,0.002,0.000

4873500,0.224,0.000,0.001,0.000

4876200,0.230,0.086,0.002,0.000

4878900,0.223,0.055,0.002,0.000

4881600,0.461,0.057,0.005,0.000

4884300,0.231,0.000,0.002,0.000

4887000,0.387,0.077,0.041,0.000

4889700,0.232,0.067,0.006,0.000

4892400,0.405,0.048,0.002,0.000

4895100,0.230,0.000,0.002,0.000

4897800,0.237,0.081,0.003,0.000

4900500,0.233,0.049,0.002,0.000

4903200,0.508,0.045,0.001,0.000

4905900,0.257,0.000,0.002,0.000

4908600,0.227,0.074,0.002,0.000

4911300,0.224,0.054,0.002,0.000

4914000,0.399,0.059,0.001,0.000

4916700,0.224,0.000,0.004,0.000

4919400,0.226,0.077,0.002,0.000

4922100,0.226,0.056,0.001,0.000

4924800,0.478,0.074,0.003,0.000

4927500,0.225,0.000,0.001,0.000

4930200,0.230,0.080,0.002,0.000

4932900,0.224,0.057,0.005,0.000

4935600,0.398,0.050,0.002,0.000

4938300,0.224,0.000,0.002,0.000

4941000,0.226,0.083,0.002,0.000

4943700,0.227,0.051,0.002,0.000

4946400,0.459,0.058,0.001,0.000

4949100,0.225,0.000,0.005,0.000

4951800,0.226,0.074,0.002,0.000

4954500,0.225,0.054,0.002,0.000

4957200,0.402,0.053,0.002,0.000


